Time_sec,CycleNo,PT01_MPa,T01[Treac]_℃,Date&Time,T03[Troom]_℃
7934.0,1,2.5494,379.9,7/21/2024_10:00:35 PM,23.9
7936.0,1,2.5494,379.9,7/21/2024_10:00:37 PM,23.9
7938.0,1,2.5494,379.9,7/21/2024_10:00:39 PM,23.9
7940.0,1,2.5494,379.9,7/21/2024_10:00:41 PM,23.9
7942.0,1,2.5494,379.9,7/21/2024_10:00:43 PM,23.9
7944.0,1,2.5493,379.9,7/21/2024_10:00:45 PM,23.9
7946.0,1,2.5493,379.9,7/21/2024_10:00:47 PM,23.9
7948.0,1,2.5493,379.9,7/21/2024_10:00:49 PM,23.9
7950.0,1,2.5493,379.9,7/21/2024_10:00:51 PM,23.9
7952.0,1,2.5493,379.9,7/21/2024_10:00:53 PM,23.9
7954.0,1,2.5493,379.9,7/21/2024_10:00:55 PM,23.9
7956.0,1,2.5493,379.9,7/21/2024_10:00:57 PM,23.9
7958.0,1,2.5492,379.9,7/21/2024_10:00:59 PM,23.9
7960.0,1,2.5492,379.9,7/21/2024_10:01:01 PM,23.9
7962.0,1,2.5492,379.9,7/21/2024_10:01:03 PM,23.9
7964.0,1,2.5492,379.9,7/21/2024_10:01:05 PM,23.9
7966.0,1,2.5492,379.9,7/21/2024_10:01:07 PM,23.9
7968.0,1,2.5492,379.9,7/21/2024_10:01:09 PM,23.9
7970.0,1,2.5492,379.9,7/21/2024_10:01:11 PM,23.9
7972.0,1,2.5492,379.9,7/21/2024_10:01:13 PM,23.9
7974.0,1,2.5492,379.9,7/21/2024_10:01:15 PM,23.9
7976.0,1,2.5491,379.9,7/21/2024_10:01:17 PM,23.9
7978.0,1,2.5491,379.9,7/21/2024_10:01:19 PM,23.9
7980.0,1,2.5491,379.9,7/21/2024_10:01:21 PM,23.9
7982.0,1,2.5491,379.9,7/21/2024_10:01:23 PM,23.9
7984.0,1,2.5491,379.9,7/21/2024_10:01:25 PM,23.9
7986.0,1,2.549,379.9,7/21/2024_10:01:27 PM,23.9
7988.0,1,2.549,379.9,7/21/2024_10:01:29 PM,23.9
7990.0,1,2.549,379.9,7/21/2024_10:01:31 PM,23.9
7992.0,1,2.549,379.9,7/21/2024_10:01:33 PM,23.9
7994.0,1,2.549,379.9,7/21/2024_10:01:35 PM,23.9
7996.0,1,2.549,379.9,7/21/2024_10:01:37 PM,23.9
7998.0,1,2.549,379.9,7/21/2024_10:01:39 PM,23.9
8000.0,1,2.549,379.9,7/21/2024_10:01:41 PM,23.9
8002.0,1,2.5489,379.9,7/21/2024_10:01:43 PM,23.9
8004.0,1,2.549,379.9,7/21/2024_10:01:45 PM,23.9
8006.0,1,2.5489,379.9,7/21/2024_10:01:47 PM,23.9
8008.0,1,2.5489,379.9,7/21/2024_10:01:49 PM,23.9
8010.0,1,2.5489,379.9,7/21/2024_10:01:51 PM,23.9
8012.0,1,2.5489,379.9,7/21/2024_10:01:53 PM,23.9
8014.0,1,2.5489,379.9,7/21/2024_10:01:55 PM,23.9
8016.0,1,2.5488,379.9,7/21/2024_10:01:57 PM,23.9
8018.0,1,2.5488,379.9,7/21/2024_10:01:59 PM,23.9
8020.0,1,2.5488,379.9,7/21/2024_10:02:01 PM,23.9
8022.0,1,2.5488,379.9,7/21/2024_10:02:03 PM,23.9
8024.0,1,2.5488,379.9,7/21/2024_10:02:05 PM,23.9
8026.0,1,2.5488,379.9,7/21/2024_10:02:07 PM,23.9
8028.0,1,2.5488,379.9,7/21/2024_10:02:09 PM,23.9
8030.0,1,2.5488,379.9,7/21/2024_10:02:11 PM,23.9
8032.0,1,2.5487,379.9,7/21/2024_10:02:13 PM,23.9
8034.0,1,2.5487,379.9,7/21/2024_10:02:15 PM,23.9
8036.0,1,2.5487,379.9,7/21/2024_10:02:17 PM,23.9
8038.0,1,2.5487,379.9,7/21/2024_10:02:19 PM,23.9
8040.0,1,2.5487,379.9,7/21/2024_10:02:21 PM,23.9
8042.0,1,2.5487,379.9,7/21/2024_10:02:23 PM,23.9
8044.0,1,2.5486,379.9,7/21/2024_10:02:25 PM,23.9
8046.0,1,2.5486,379.9,7/21/2024_10:02:27 PM,23.9
8048.0,1,2.5486,379.9,7/21/2024_10:02:29 PM,23.9
8050.0,1,2.5486,379.9,7/21/2024_10:02:31 PM,23.9
8052.0,1,2.5486,379.9,7/21/2024_10:02:33 PM,23.9
8054.0,1,2.5486,379.9,7/21/2024_10:02:35 PM,23.9
8056.0,1,2.5486,379.9,7/21/2024_10:02:37 PM,23.9
8058.0,1,2.5485,379.9,7/21/2024_10:02:39 PM,23.9
8060.0,1,2.5485,379.9,7/21/2024_10:02:41 PM,23.9
8062.0,1,2.5485,379.9,7/21/2024_10:02:43 PM,23.9
8064.0,1,2.5485,379.9,7/21/2024_10:02:45 PM,23.9
8066.0,1,2.5485,379.9,7/21/2024_10:02:47 PM,23.9
8068.0,1,2.5485,379.9,7/21/2024_10:02:49 PM,23.9
8070.0,1,2.5484,379.9,7/21/2024_10:02:51 PM,23.9
8072.0,1,2.5484,379.9,7/21/2024_10:02:53 PM,23.9
8074.0,1,2.5484,379.9,7/21/2024_10:02:55 PM,23.9
8076.0,1,2.5484,379.9,7/21/2024_10:02:57 PM,23.9
8078.0,1,2.5484,379.9,7/21/2024_10:02:59 PM,23.9
8080.0,1,2.5484,379.9,7/21/2024_10:03:01 PM,23.9
8082.0,1,2.5483,379.9,7/21/2024_10:03:03 PM,23.9
8084.0,1,2.5483,379.9,7/21/2024_10:03:05 PM,23.9
8086.0,1,2.5483,379.9,7/21/2024_10:03:07 PM,23.9
8088.0,1,2.5483,379.9,7/21/2024_10:03:09 PM,23.9
8090.0,1,2.5483,379.9,7/21/2024_10:03:11 PM,23.9
8092.0,1,2.5483,379.9,7/21/2024_10:03:13 PM,23.9
8094.0,1,2.5482,379.9,7/21/2024_10:03:15 PM,23.9
8096.0,1,2.5482,379.9,7/21/2024_10:03:17 PM,23.9
8098.0,1,2.5482,379.9,7/21/2024_10:03:19 PM,23.9
8100.0,1,2.5482,379.9,7/21/2024_10:03:21 PM,23.9
8102.0,1,2.5482,379.9,7/21/2024_10:03:23 PM,23.9
8104.0,1,2.5482,379.9,7/21/2024_10:03:25 PM,23.9
8106.0,1,2.5482,379.9,7/21/2024_10:03:27 PM,23.9
8108.0,1,2.5482,379.9,7/21/2024_10:03:29 PM,23.9
8110.0,1,2.5481,379.9,7/21/2024_10:03:31 PM,23.9
8112.0,1,2.5481,379.9,7/21/2024_10:03:33 PM,23.9
8114.0,1,2.5481,379.9,7/21/2024_10:03:35 PM,23.9
8116.0,1,2.5481,379.9,7/21/2024_10:03:37 PM,23.9
8118.0,1,2.5481,379.9,7/21/2024_10:03:39 PM,23.9
8120.0,1,2.5481,379.9,7/21/2024_10:03:41 PM,23.9
8122.0,1,2.5481,379.9,7/21/2024_10:03:43 PM,23.9
8124.0,1,2.548,379.9,7/21/2024_10:03:45 PM,23.9
8126.0,1,2.548,379.9,7/21/2024_10:03:47 PM,23.9
8128.0,1,2.548,379.9,7/21/2024_10:03:49 PM,23.9
8130.0,1,2.548,379.9,7/21/2024_10:03:51 PM,23.9
8132.0,1,2.548,379.9,7/21/2024_10:03:53 PM,23.9
8134.0,1,2.548,379.9,7/21/2024_10:03:55 PM,23.9
8136.0,1,2.548,379.9,7/21/2024_10:03:57 PM,23.9
8138.0,1,2.5479,379.9,7/21/2024_10:03:59 PM,23.9
8140.0,1,2.5479,379.9,7/21/2024_10:04:01 PM,23.9
8142.0,1,2.5479,379.9,7/21/2024_10:04:03 PM,23.9
8144.0,1,2.5479,379.9,7/21/2024_10:04:05 PM,23.9
8146.0,1,2.5479,379.9,7/21/2024_10:04:07 PM,23.9
8148.0,1,2.5479,379.9,7/21/2024_10:04:09 PM,23.9
8150.0,1,2.5479,379.9,7/21/2024_10:04:11 PM,23.9
8152.0,1,2.5479,379.9,7/21/2024_10:04:13 PM,23.9
8154.0,1,2.5478,379.9,7/21/2024_10:04:15 PM,23.9
8156.0,1,2.5478,379.9,7/21/2024_10:04:17 PM,23.9
8158.0,1,2.5478,379.9,7/21/2024_10:04:19 PM,23.9
8160.0,1,2.5478,379.9,7/21/2024_10:04:21 PM,23.9
8162.0,1,2.5478,379.9,7/21/2024_10:04:23 PM,23.9
8164.0,1,2.5478,379.9,7/21/2024_10:04:25 PM,23.9
8166.0,1,2.5478,379.9,7/21/2024_10:04:27 PM,23.9
